fsq_id,Longitude,Latitude,Elevation
4a789bbbf964a52004e61fe3,-122.432403,37.764038,39.892368317
40bbc700f964a520b1001fe3,-122.407486,37.78795,23.891639709
4af09c87f964a520a1dd21e3,-122.405648,37.780686,6.808327675
4ed0b354d3e3521ce600f5b0,-121.883405,37.3434,23.108705521
4b4b8840f964a5205f9f26e3,-122.291643,37.846599,6.921015739
4feddd79d86cd6f22dc171a9,-122.43787,37.776491,60.510528564
4e52afd862e1f6d84aabcb26,-121.891135,37.347348,21.545444489
556cce76498e5e64f11e6971,-122.411248,37.760166,8.658961296
52df0e4011d219aa8d0d0e11,-122.268311,37.809253,6.150417328
4c8b16ec52a98cfad73533e9,-122.269335,37.802118,13.016267776
4a37f0d0f964a520959e1fe3,-122.439884,37.716149,61.775039673
4c95253c58d4b60cde9d2f29,-122.41198,37.7738,10.949503899
4c6962892c29d13a46070b41,-121.892059,37.352566,19.832143784
4eff8c0f02d580f8efaac72d,-122.376771,37.740603,4.084362030
49dd6fddf964a5200f601fe3,-121.884678,37.332413,27.221483231
4ad8deacf964a520811521e3,-122.425251,37.776412,22.505681992
50774acae4b0f934e7c2aadd,-121.868064,37.34708,27.831951141
60e4ca1f3010e2004f4cabd0,-122.407927,37.782864,10.632134438
4f711e81e4b0fb1e70a3d700,-122.422083,37.764043,15.139299393
5031311ce4b06d3d08eaf288,-122.411309,37.801291,20.332059860
4bf029eb51f2c9b6bf45f192,-122.286132,37.812159,6.551162243
4ce74d7d0f196dcb1cb13dae,-122.402804,37.79446,5.221056461
4b57e047f964a520c14428e3,-121.876471,37.336933,27.141185760
46aa8a59f964a5205f491fe3,-122.252602,37.85055,64.480850220
4f9f4ff9e4b08ae3f6aa4473,-121.888416,37.343373,22.744953156
4a791992f964a520efe61fe3,-122.40769,37.788567,25.298404694
4a60efecf964a52081c11fe3,-122.262608,37.839803,37.686954498
4abc29c3f964a520a08620e3,-122.278956,37.796004,3.491201162
4cb250c9ef1b3704f9614a00,-122.463579,37.75812,110.464164734
4a844f01f964a5203bfc1fe3,-122.39343,37.77528,3.467883825
5aef8bae4c954c002c76183f,-122.501624,37.757022,28.702587128
4b5a5488f964a520bcbd28e3,-122.268548,37.880508,80.401565552
4c79de3e794e224b782a6728,-122.264556,37.862357,54.952880859
4a41b07ff964a5208aa51fe3,-122.408059,37.782658,11.126059532
4bb765e62f70c9b6aa988630,-122.457841,37.771269,74.612869263
4ca2bf0f1ee76dcb6395f3dd,-122.426384,37.757997,39.650695801
4a22c9cbf964a520897d1fe3,-122.425768,37.776666,23.190568924
4d4ff75971548cfa9d980a9a,-122.265098,37.861794,52.445331573
5733645e498ee70c13a8e32c,-122.416453,37.763362,6.458912849
5503632a498ed86c104ab0ef,-122.45897,37.768569,75.525817871
5022beaae4b064b0941aa571,-122.29138,37.847011,7.129522800
4d6682ab7a6fa143585a7398,-122.264992,37.796498,8.266541481
413f9d00f964a520631c1fe3,-122.397982,37.764935,7.804589748
4cb4e51b589f236a2c572c3d,-121.876696,37.342464,25.116373062
463cff1df964a5203b461fe3,-122.251857,37.843845,54.114654541
4aea176df964a52047b921e3,-122.44143,37.777297,70.834548950
5df7e3139bfbe60008cc52e6,-122.41527,37.804026,8.138768196
4e6750db152001e1f7122a11,-121.894348,37.336519,25.739713669
4b8091dcf964a520a17d30e3,-122.387233,37.741801,4.672124386
5b944f19598e64002cd971da,-122.404961,37.77146,4.089008808
537bb0eb498e2777ca31795d,-122.400993,37.789274,9.368221283
43c2bb5ef964a520492d1fe3,-122.251479,37.843514,54.296810150
4bb04a73f964a520e23f3ce3,-122.269515,37.879848,74.683387756
594eef7ead17890c427f3cf3,-122.423557,37.80594,11.659715652
4a87356df964a5203e0320e3,-122.497954,37.775892,56.232120514
4bc2329b920eb71334d71b2c,-122.258415,37.86295,69.232460022
49e75664f964a5208b641fe3,-121.896749,37.350559,18.711528778
59bb27f1f8cbd422291b5dd4,-122.391614,37.773654,3.566689253
3fd66200f964a520efec1ee3,-122.492845,37.781512,62.946952820
521cf6af11d21968a3ce3498,-122.393845,37.795732,2.901345015
57871bc8498e62cfb4d6aaeb,-122.411239,37.801329,19.963907242
49f67c43f964a520486c1fe3,-122.399452,37.79354,3.965413332
569d3be5498eb5f352825fd1,-122.49886,37.775463,54.848754883
4e458dfa483b03d090d4220e,-122.266694,37.806107,10.218145370
5f7388a298df6d72aa4ee5f8,-122.421322,37.79481,55.685493469
49b3268cf964a520e1521fe3,-122.463357,37.764018,87.380920410
60a7f3f75816a41edec3c6b7,-122.403987,37.797506,15.410140038
4a3c0ef8f964a5200fa11fe3,-122.451386,37.731348,111.037429810
4a761393f964a5201ce21fe3,-122.253243,37.825512,30.230922699
53efd4be498e8443c77e660d,-122.418717,37.760445,13.029431343
45576dc5f964a520383d1fe3,-122.39339,37.795309,3.305454254
619181e8dd36f146b5d7d87f,-122.393336,37.795607,1.530899644
4beb0844415e20a1ffcbe5bb,-121.910004,37.316171,37.036815643
4ba3d5adf964a520ac6438e3,-121.899894,37.331825,26.513105392
609c52f3340bed636e3c6f32,-122.290816,37.847184,7.928395748
42fd3800f964a520f0261fe3,-122.452915,37.787261,81.995956421
5b0a161d6eda02002cc5edea,-122.421105,37.7584,18.790115356
53221a72498e79092136b979,-122.398052,37.792896,3.802710295
4b36aa2ff964a5203e3a25e3,-122.475721,37.763493,71.263130188
515d42fbe4b05bd7619bb7d3,-121.910056,37.337076,25.093770981
5b0eb7a912f0a9002c0f22d6,-122.262482,37.818937,16.925180435
55e756ad498ef95fd0bf6451,-122.40289,37.780113,4.131273746
5b562028c0af57002ca42090,-122.391465,37.771117,3.212890387
4a5bed61f964a52002bc1fe3,-122.471179,37.764234,75.930053711
4a29ac70f964a520bd951fe3,-122.258704,37.865476,73.012283325
5dd96503e9bb2e00089d559c,-122.267597,37.834201,28.869028091
54aa5a96498e0326ab850c28,-122.39991,37.78671,7.996357441
5286c60a11d2e1060ee04c81,-122.402678,37.78137,5.747694492
58267ba3f5d5992d623be9a4,-122.293845,37.84124,3.928395510
5af1201a029a55002cb9dcb5,-122.421582,37.764049,14.156995773
4dc5d04f45dd2645527b5a28,-121.868558,37.346947,27.867103577
4ab5810af964a520087520e3,-122.433503,37.797144,26.048452377
595bc43b95da0c5ce077b0a2,-122.262195,37.840095,38.016780853
4ee076029a52e7f5b8dd9a7c,-121.895583,37.356845,18.698028564
4db864d7432dfca99755e9f0,-122.261863,37.844302,41.322593689
62b7d1c11a4b6869f172cc5c,-122.259925,37.856761,60.357875824
593efc3b1ffe976d0fa82760,-122.431026,37.762575,29.541423798
46349e90f964a5200d461fe3,-122.251923,37.843742,53.891284943
549a04ce498e198131a70d0f,-122.390001,37.790112,4.786796093
56b94e81498e91a7b11acd98,-122.294526,37.804699,4.131799698
5af894323abcaf002c062b81,-122.430478,37.766636,36.370311737
4cb0b48caef16dcb6451b354,-122.287611,37.869928,22.736865997
514d3dc0e4b0fff0294f33f3,-121.882296,37.318696,31.587942123
5bbd60ca4aa3f800386da4e2,-122.287611,37.869928,22.736865997
593475aa4c954c63db8a1c37,-122.391465,37.771117,3.212890387
5ad80f2fcbcdee2fdeb3ed46,-122.47431,37.763862,76.722946167
4b5b96ccf964a520360929e3,-122.225776,37.77839,14.796139717
56c288a1cd106d58c5bf9495,-122.391741,37.773383,3.569326639
4b04bb5ef964a520675622e3,-122.483218,37.763079,64.282142639
5361a6df498e3315c00c49ad,-122.223886,37.775458,11.758234024
4a0b640ff964a520f1741fe3,-122.42725,37.796871,35.801551819
4b141227f964a520ca9c23e3,-122.282628,37.808633,8.263971329
510eff54e4b0873bce7f1da7,-121.882296,37.318696,31.587942123
4b54afd9f964a52016c727e3,-122.418766,37.751554,23.033519745
4bda5da763c5c9b69fec2368,-122.27996,37.870472,38.169033051
50f0c179e4b00d7fe514e81d,-122.408229,37.781894,11.362037659
4e2b628d8877b69d49e04cdd,-122.398998,37.771229,3.220846891
4f62a163e4b08b476db9854e,-122.437577,37.775175,59.172695160
60be322754051f606f264692,-122.394106,37.79042,3.633135557
4adb7a68f964a520ee2721e3,-122.463564,37.75786,110.807563782
4a73885af964a520b7dc1fe3,-122.260089,37.875789,100.185775757
534ebab7498e75f9f5421797,-121.874988,37.343997,26.708427429
59963f33bfc6d00305d7abac,-121.89192,37.352642,19.753625870
4cd88bd37d454688bd37eced,-121.901763,37.350597,19.150714874
5148960ee4b0905172eb88de,-122.436389,37.759889,43.837928772
530da6de498e7bcca2df0090,-122.257423,37.82706,27.331596375
4710bf01f964a520984b1fe3,-122.421532,37.763203,14.445285797
40f9bd80f964a520ce0a1fe3,-122.420789,37.755484,24.695264816
57199658498ed52e0c00c734,-122.421452,37.757001,23.050806046
63327726b0a744036eab3e26,-122.40507,37.790335,20.495292664
3fd66200f964a520edec1ee3,-122.492782,37.781521,62.566951752
54976d5c498eccc96c62bc55,-122.422125,37.769594,14.003591537
4aaa74acf964a520055620e3,-122.451602,37.731364,111.661796570
4aa45625f964a5207b4620e3,-122.407478,37.788616,25.311283112
5d4e34d7816c150008fdd515,-122.246773,37.812863,4.149942398
50baba7fe4b0cdd4bc1cf0ba,-122.431662,37.764846,38.654048920
43d820b6f964a520612e1fe3,-122.422062,37.773389,17.290138245
42c5d900f964a520d5251fe3,-122.426389,37.776259,24.146568298
523e5a3311d281eaf7911cb0,-122.26878,37.859655,43.814178467
4b035d3ef964a520f14e22e3,-122.260107,37.849954,50.523338318
5cfaca87a2c00b002bd3242e,-122.425749,37.776341,23.561531067
4ec6e4b48b81dcfdc2c30205,-122.510671,37.770534,8.396196365
443fddaff964a52039321fe3,-122.46771,37.763716,79.456085205
4e6f90987d8bbeefd9ec3602,-122.263119,37.801344,8.373226166
62a3fdcd95a4341d4080dc88,-122.274195,37.800544,11.195943832
