ID_LAT_LONG
"('4a305bb8f964a52057991fe3', 37.867062, -122.266263)"
"('4b89fd8df964a520735a32e3', 37.336259, -121.876722)"
"('4e6507dfd22d509a3ab9785b', 37.83492, -122.272807)"
"('4d63e217625f6dcb9f75705e', 37.330035, -121.902447)"
"('592f829f0d8a0f7282e8c7c4', 37.767273, -122.39002)"
"('4bb0f5c0f964a520fe6d3ce3', 37.826436, -122.272245)"
"('555b8b7d498e2877d4286508', 37.79179, -122.398847)"
"('61faff3f1bf6c758d92c1e72', 37.778732, -122.397433)"
"('4cd064c27b6854812e44c1f8', 37.343345, -121.888342)"
"('4f6f7673e4b08d8da7b0688f', 37.86605, -122.268)"
"('4a7f4159f964a52074f31fe3', 37.836044, -122.251767)"
"('566632b8498e606225258075', 37.841202, -122.293915)"
"('4bc9d0c9cc8cd13a492ebccf', 37.341451, -121.902989)"
"('50660553e0e249fbec8ef1c6', 37.342778, -121.884303)"
"('562a7e02498e31c0f71e2a49', 37.791194, -122.398095)"
"('4bbe247a1416a593c8b5f33c', 37.821998, -122.266104)"
"('49f4f052f964a5207a6b1fe3', 37.778667, -122.458066)"
"('588d00f1c0df762b4017bae8', 37.79618, -122.254856)"
"('4b130e19f964a520709323e3', 37.737099, -122.390181)"
"('4a42e8c8f964a52066a61fe3', 37.775608, -122.446848)"
"('5daddd28a4f2c900078367c5', 37.789625, -122.403666)"
"('4db33103a86e8d27076b1089', 37.323564, -121.880767)"
"('63f2f0e7d8d011760af70ed5', 37.784928, -122.432636)"
"('4ec69ef58b81dcfdc266c549', 37.796786, -122.265942)"
"('49e5893bf964a520d6631fe3', 37.786226, -122.453212)"
"('4b05b47ff964a52043e122e3', 37.336397, -121.877087)"
"('45e98072f964a5207e431fe3', 37.764169, -122.430691)"
"('589d125b005a0f47b970b12b', 37.75878, -122.420411)"
"('44d3ade1f964a5204b361fe3', 37.796062, -122.394223)"
"('49bc4271f964a52022541fe3', 37.766033, -122.449863)"
"('5314d1ae11d2518ca5728259', 37.807722, -122.265209)"
"('42ab7b00f964a52025251fe3', 37.341451, -121.902989)"
"('5d6c364f228cfc000885be39', 37.75985, -122.414526)"
"('49e79762f964a520d0641fe3', 37.75834, -122.42146)"
"('5299661f498e2a6408e2f17e', 37.3178, -121.883823)"
"('4a2c53e1f964a5204d971fe3', 37.853335, -122.290239)"
"('5902b2880e5da82f213c6301', 37.841196, -122.293555)"
"('5c436cc03fcee8002cc9d0d9', 37.780854, -122.232591)"
"('4c393e38dfb0e21e2a3ab0a8', 37.76458, -122.432148)"
"('61c2962dd8024276e91cb963', 37.786613, -122.450296)"
"('4e31c4302fb6ede816e37534', 37.753277, -122.40604)"
"('4551a697f964a520e93c1fe3', 37.336775, -121.876391)"
"('56aaca82498e009d3013a818', 37.731711, -122.451336)"
"('3fd66200f964a52018f11ee3', 37.763473, -122.483004)"
"('49f798cff964a520c26c1fe3', 37.769057, -122.390197)"
"('4a19b62cf964a520387a1fe3', 37.750793, -122.43427)"
"('5e9baca9d10b66000878b22c', 37.762155, -122.501574)"
"('49d17c67f964a5208a5b1fe3', 37.785524, -122.397044)"
"('593ee92bf96b2c5af88f5f76', 37.875621, -122.259289)"
"('46ae6edaf964a52083491fe3', 37.782758, -122.465189)"
"('49dad092f964a520b25e1fe3', 37.756655, -122.420858)"
"('4a5ea637f964a520f9be1fe3', 37.780317, -122.473571)"
"('54486819498eb70df470216e', 37.79698, -122.434784)"
"('5aecc94a67e5f2002c35e3a3', 37.77581, -122.425861)"
"('4b53507df964a520e69627e3', 37.757027, -122.501983)"
"('4b4917eaf964a520966526e3', 37.331576, -121.912623)"
"('4e31c4302fb6ede816e37528', 37.343353, -121.87481)"
"('4ae3412af964a520629221e3', 37.716176, -122.439957)"
"('49f795c7f964a520bd6c1fe3', 37.751151, -122.498122)"
"('4c09054ca1b32d7fb1e296f0', 37.789841, -122.390989)"
"('49f729eff964a5206c6c1fe3', 37.323672, -121.913915)"
"('630a4372d1387f014383d240', 37.802807, -122.414553)"
"('511bfb60e4b08d6c9307f46c', 37.763728, -122.4786)"
"('4c083cc6bbc676b0524346d5', 37.741839, -122.387163)"
"('5953fc0595a72241ed1ee35e', 37.866375, -122.258899)"
"('4ceef0660acea35d69fbebae', 37.870857, -122.280485)"
"('4abfd80af964a520969220e3', 37.777752, -122.422679)"
"('43fed1fff964a520fe2f1fe3', 37.795531, -122.393475)"
"('52a67af3498ef4359edd85f4', 37.760692, -122.388056)"
"('61a69cdccda59c2ad42fc821', 37.789748, -122.391772)"
"('5afa8af166fc65002ce79c83', 37.871802, -122.272713)"
"('554076fd498ec1e6a4ae0b23', 37.796097, -122.404478)"
"('4a562743f964a52091b41fe3', 37.855417, -122.260422)"
"('4b4bd02bf964a5208ea826e3', 37.740274, -122.425265)"
"('5e124862b5b5ad00084cb2c6', 37.782742, -122.464973)"
"('4085b980f964a5208bf21ee3', 37.758973, -122.411464)"
"('4b0f227ef964a5208d5f23e3', 37.86183, -122.253324)"
"('594ee6d14c9be64aea37574e', 37.332677, -121.875384)"
"('4691813ef964a520ab481fe3', 37.843845, -122.251857)"
"('4af65b71f964a5203d0322e3', 37.802749, -122.412327)"
"('5418991a498e43d4e7d53b0d', 37.332189, -121.904925)"
"('4bdb198963c5c9b6c2552668', 37.771512, -122.477632)"
"('5badaa61f709c1002c6e909e', 37.811174, -122.243589)"
"('5802c89a38fac47602212cc2', 37.736741, -122.38973)"
"('570e6979498e636a8f1b2c1a', 37.873999, -122.268847)"
"('51fab36d498ed9dd7a061492', 37.802022, -122.400884)"
"('3fd66200f964a520d4ed1ee3', 37.763663, -122.478596)"
"('59c291b5112c6c0ec95810d4', 37.332051, -121.90456)"
"('4a70fc10f964a520ebd81fe3', 37.76369, -122.47867)"
"('45bcc764f964a52009421fe3', 37.836586, -122.251511)"
"('4eb080d76c25700fa9f283dc', 37.746997, -122.410399)"
"('4da7775dced7d9235605d06d', 37.823693, -122.281346)"
"('4f4d2366e4b05dbceaf642e2', 37.325683, -121.877731)"
"('4ada8cf0f964a520702321e3', 37.830954, -122.286)"
"('4a8b6942f964a520660c20e3', 37.758881, -122.412247)"
"('5a1f55b214994667b259eb5a', 37.752924, -122.405087)"
"('4e68d4d9cc3f39dbbd1e4ded', 37.797946, -122.401217)"
"('5269d26011d2a7b88168d715', 37.869925, -122.269014)"
"('4b8479d5f964a520c13731e3', 37.732446, -122.391198)"
"('6281c06d9689df69ebd3efc4', 37.760784, -122.387273)"
"('4388f700f964a5201d2b1fe3', 37.797094, -122.40339)"
"('5cfaf1b2f5e9d7002c841369', 37.776549, -122.441815)"
"('4b8b003df964a5208e8d32e3', 37.833442, -122.267267)"
"('41575800f964a520361d1fe3', 37.801507, -122.263559)"
"('4ab81a99f964a520357c20e3', 37.753988, -122.478235)"
"('603c74ce0b83da71e9ad1147', 37.801065, -122.274225)"
"('49e05c38f964a52052611fe3', 37.797798, -122.405295)"
"('51cb89b3498ecefde020f273', 37.87534, -122.260422)"
"('5031b899f31c3dae0d25559a', 37.737348, -122.395499)"
"('57fbb40ecd1057f331ffd3e3', 37.787275, -122.398509)"
"('4a76413ff964a520b8e21fe3', 37.770519, -122.444611)"
"('3fd66200f964a52053ed1ee3', 37.803744, -122.415541)"
"('49be8fe0f964a520b9541fe3', 37.773271, -122.438969)"
"('45206915f964a520b73a1fe3', 37.774061, -122.408555)"
"('4fe4d56ce4b05d1edb84a458', 37.861873, -122.252752)"
"('5be0dc41037be1002c89d017', 37.336707, -121.888917)"
"('3fd66200f964a52044ed1ee3', 37.797397, -122.406275)"
"('4abad156f964a5200e8320e3', 37.73036, -122.475752)"
"('4a626a84f964a52004c41fe3', 37.786248, -122.452926)"
"('50ee42abe4b08462bdd2fefd', 37.364275, -121.871347)"
"('5d587ae5a1d53e00089f2fa4', 37.764844, -122.46663)"
"('4eb5c12c991165b7628e0c3c', 37.780619, -122.411666)"
"('59cc5892418686045b5bc793', 37.773876, -122.391699)"
"('6057a1b49000240b6ab7553a', 37.725159, -122.444286)"
"('59a07c348ad62e286c3c0918', 37.766006, -122.449789)"
"('4b2d4e69f964a520bdd324e3', 37.772024, -122.405281)"
"('5578dcc9498e2416e3dd2774', 37.771117, -122.391465)"
"('4ea4c6f55c5cd12b36a1db80', 37.765696, -122.422253)"
"('5418d2cd498ee5ccc0ead6cc', 37.866375, -122.258899)"
"('61ab1fc0d219623886e21306', 37.797879, -122.42774)"
"('58802d393bd4ab4fd4ae34eb', 37.320453, -121.907944)"
"('555e58ad498e9137bc49f191', 37.749376, -122.386029)"
"('4c2bf40c8ef52d7fe34932ba', 37.786221, -122.452853)"
"('4bc3a2f974a9a5931edad4f6', 37.769197, -122.452057)"
"('4a9ac750f964a520a43220e3', 37.870652, -122.300074)"
"('57e7d742498e41e2e5e9c4d2', 37.3331, -121.900894)"
"('5b4d14ed1f7440003905a7a9', 37.805957, -122.422913)"
"('4b3b9a0df964a520cf7625e3', 37.782533, -122.44131)"
"('4e9779a9cc2197883ab989e1', 37.776085, -122.438491)"
"('4cc3700542d1b60c996a1713', 37.771983, -122.43531)"
"('580548cf38fa9a9828f34da5', 37.784686, -122.408035)"
"('563aa3bbcd10ecd30239792c', 37.754146, -122.483831)"
"('4c60b005b6f3be9ab2126073', 37.352242, -121.886457)"
"('4d8cab3ffe8d41bdeb40d705', 37.775693, -122.224689)"
"('550a2592498e39ec12b5721b', 37.850761, -122.251968)"
"('3fd66200f964a52066ed1ee3', 37.770346, -122.445174)"
"('4bc77b370050b71392c7b83b', 37.781216, -122.421378)"
"('4a207e66f964a520937c1fe3', 37.764896, -122.419052)"
"('4a6692e6f964a520bcc81fe3', 37.343353, -121.87481)"
"('59e7d9cada2e006b9e519959', 37.776655, -122.425911)"
"('46917fb2f964a520a7481fe3', 37.850708, -122.252683)"
"('5cf3e65ecabcff002c8a9702', 37.336556, -121.894278)"
"('625a094d623ddd661c698ae4', 37.758881, -122.412247)"
"('5012dc62e4b0e259d29483ed', 37.723814, -122.454592)"
"('4f25c085e4b0020c302272c5', 37.797636, -122.264627)"
"('4ff74efee8895184a82bb234', 37.776557, -122.427195)"
"('4a1b1758f964a520cd7a1fe3', 37.865768, -122.25829)"
"('57e40ce5498e264f523536d8', 37.787231, -122.39994)"
"('4aad7627f964a520686020e3', 37.793455, -122.421098)"
"('5914e8fae1f0aa603aa3c369', 37.785195, -122.41975)"
"('51d77969498ebf3e103c1e6f', 37.836127, -122.261966)"
"('4b0c3661f964a520fd3823e3', 37.336743, -121.876309)"
"('50ab8755e4b0869279a80872', 37.764234, -122.430694)"
"('5479770b498ecc35f98d3873', 37.33057, -121.886583)"
"('435ec700f964a52021291fe3', 37.783448, -122.39814)"
"('573246b1cd105290b8b0fcd1', 37.723987, -122.455748)"
"('59f4a4825ba0466a8a09d7cb', 37.812143, -122.261158)"
"('548d1d13498e8e0d8ac97f28', 37.333435, -121.887381)"
"('4f46e125108184d2b357c7fa', 37.841202, -122.293915)"
"('4ab58ed5f964a5205d7520e3', 37.758386, -122.463953)"
"('52e973ac498e9ba67f65257e', 37.344269, -121.897055)"
"('567b069d498ef1df2450654e', 37.804159, -122.27261)"
"('4e4d02b1bd413c4cc66df784', 37.780331, -122.487401)"
"('461604b8f964a52045451fe3', 37.778646, -122.393413)"
"('4d40d13acb84b60c78c489ab', 37.771859, -122.433941)"
"('4a2d422ff964a5209c971fe3', 37.779104, -122.44684)"
"('4aef7bccf964a520c8d821e3', 37.865933, -122.299872)"
"('4a579f7cf964a5207bb61fe3', 37.772257, -122.419344)"
"('4a5692fdf964a5206fb51fe3', 37.775653, -122.458173)"
"('49b06161f964a520ba521fe3', 37.776555, -122.408415)"
"('5107fc22b0ed34df491330a9', 37.756653, -122.502175)"
"('4aad7125f964a520556020e3', 37.768634, -122.458974)"
"('4e7fd43ebe7b414d61ef63d8', 37.775903, -122.497811)"
"('40de0e00f964a5208e011fe3', 37.879613, -122.268974)"
"('43a47bc4f964a5204b2c1fe3', 37.857058, -122.267266)"
"('46917eeef964a520a5481fe3', 37.850745, -122.252613)"
"('58703af80bc55b0a673d6a24', 37.750965, -122.387054)"
"('4b871450f964a52059af31e3', 37.753021, -122.508189)"
"('4bcff5c641b9ef3bae61f9e5', 37.716046, -122.440809)"
"('4e166517b0fb42f987329f02', 37.757402, -122.406354)"
"('4df64c2f6284fefe8fcb8d67', 37.336966, -121.909763)"
"('49fca311f964a520c56e1fe3', 37.827732, -122.256314)"
"('4b6b038ef964a520a1ec2be3', 37.768118, -122.452924)"
"('4bcb7c1a511f95216599b1c7', 37.849484, -122.271567)"
"('508ec8bae4b0aaac8ae8f349', 37.799755, -122.443335)"
"('48569a17f964a520b6501fe3', 37.775513, -122.497788)"
"('4ddad998fa7675584c2f092c', 37.770608, -122.477076)"
"('4bc78ddb92b376b087f14f3a', 37.781878, -122.468146)"
"('4a8f0f7bf964a520ca1320e3', 37.812912, -122.24656)"
"('4b9d239df964a520249336e3', 37.870987, -122.278769)"
"('4d7ffbf5577eb1f7bd3fa0d3', 37.826253, -122.26556)"
"('4bde24e90ee3a593632b30b0', 37.7969, -122.265733)"
"('4a336d27f964a5202e9b1fe3', 37.781479, -122.493273)"
"('4c116becd917c92822b5b562', 37.83715, -122.26748)"
"('4af367d7f964a5204ded21e3', 37.783242, -122.441854)"
"('4a8c1959f964a520f60c20e3', 37.770963, -122.398624)"
"('4ac24af8f964a520989820e3', 37.763278, -122.478932)"
"('4ec020bbb8f7963bcdde0f6b', 37.715872, -122.440512)"
"('4abd79c6f964a5208e8a20e3', 37.753556, -122.488954)"
"('59ec2ba23b8307453b9b787d', 37.780852, -122.412468)"
"('57293afc498e466374bca6ab', 37.784228, -122.399047)"
"('516a2025e4b0b25be7de59b6', 37.731706, -122.450978)"
"('5ab6b34bf5e9d75851f476dc', 37.84124, -122.293845)"
"('53644323498e8964add3b940', 37.776161, -122.438352)"
"('4c21afbe34faef3b6f79586d', 37.751124, -122.434648)"
"('5cfd61ae60d11b002c735184', 37.339109, -121.883748)"
"('45eaff58f964a5208e431fe3', 37.761575, -122.425736)"
"('49eb7f48f964a520e5661fe3', 37.774033, -122.424322)"
"('54d44b32498e9cbc5cdd2a95', 37.879788, -122.269009)"
"('52f68391498e8f7e37301c92', 37.781992, -122.407804)"
"('4a89e5c6f964a5204a0920e3', 37.786697, -122.419337)"
"('52c8aaa411d2c75d43e29ee4', 37.744093, -122.420618)"
"('4a390f6cf964a520179f1fe3', 37.751195, -122.433291)"
"('49d00ea2f964a520fa5a1fe3', 37.751146, -122.434363)"
"('4c68845b607ad13ab3f7a82b', 37.779399, -122.217509)"
"('4a7f5eecf964a520cef31fe3', 37.332454, -121.912742)"
"('5a51952ea35dce5caa2c1be8', 37.747468, -122.410642)"
"('624d005ab6f53606d2fab984', 37.759387, -122.42102)"
"('5a80fb2aa92d987ed61f1676', 37.762671, -122.500387)"
"('464793ebf964a5209c461fe3', 37.869001, -122.254814)"
"('563793a7498e3254318fe624', 37.785073, -122.399957)"
"('4b3c15fdf964a520958125e3', 37.741839, -122.387163)"
"('5e5b1e2539aba10008591468', 37.340302, -121.892833)"
"('56cb6c51cd1041feeed78868', 37.871883, -122.272071)"
"('4beb4571b3352d7f395156d2', 37.870998, -122.279488)"
"('4b6ba442f964a520e3132ce3', 37.827109, -122.265466)"
"('45a163a4f964a520e2401fe3', 37.843904, -122.251502)"
"('5d55c15a30df3400088061c9', 37.780478, -122.394238)"
"('4b5c9c4ff964a520c03929e3', 37.804406, -122.261932)"
"('4bc767fd8b7c9c747d6536cf', 37.780415, -122.473147)"
"('4a5f41d5f964a52052bf1fe3', 37.811182, -122.266126)"
"('5f9f4ed0a98ebc4c9c341833', 37.740603, -122.376771)"
"('4d2793c892b82c0f44c85180', 37.832736, -122.257104)"
"('5d0a985b972c0d0023090738', 37.794693, -122.404467)"
"('581d2f64de98371fb9dbecc1', 37.760445, -122.418717)"
"('4a1070c1f964a520c5761fe3', 37.77534, -122.393075)"
"('4bdb54f32a3a0f47c282aeb6', 37.781452, -122.4932)"
"('59f287f1b9ac386c15356d12', 37.803175, -122.26875)"
"('44ff0c30f964a520a0381fe3', 37.769757, -122.421704)"
"('45a578cdf964a52000411fe3', 37.768378, -122.412807)"
"('429ba900f964a52082241fe3', 37.802986, -122.414349)"
"('509a0e25e4b05e37709f570a', 37.346861, -121.86884)"
"('4fbfddfbe4b014a2d61339cd', 37.329558, -121.900846)"
"('5a5ae2e61987ec08f0b75431', 37.834058, -122.263426)"
"('4b99bb4bf964a520de8e35e3', 37.308664, -121.900153)"
"('4b07b72cf964a52096ff22e3', 37.323021, -121.881024)"
"('4a71ba30f964a5206bd91fe3', 37.763293, -122.480007)"
"('43a89f9df964a520752c1fe3', 37.780045, -122.480935)"
"('43b439b6f964a520bc2c1fe3', 37.751911, -122.420936)"
"('5e4327edf828b200082886ff', 37.798324, -122.405685)"
"('4c6318e7fa7bc928cbc20f27', 37.774255, -122.211546)"
"('5005c520e4b0a8ae9875b787', 37.77837, -122.423145)"
"('61425e20de54531607965711', 37.751195, -122.433291)"
"('5d8acba2029a4a000724a0cd', 37.873371, -122.268351)"
"('528fd62711d29c24ebb52051', 37.795605, -122.274269)"
"('5aa35350610f0442f5c167d9', 37.799858, -122.44241)"
"('4a7e05aaf964a520abf01fe3', 37.780588, -122.479821)"
"('5a273990a423620ac8bfe98d', 37.835922, -122.262959)"
"('49ebf313f964a5204b671fe3', 37.763331, -122.479938)"
"('4f409495e4b0f4e3fb3b7a6c', 37.826658, -122.27233)"
"('5258a7db11d2c9469e715fd8', 37.78576, -122.418349)"
"('5bd384991a29250025f0c160', 37.343921, -121.875127)"
"('4c75bca23adda1435c5908af', 37.314949, -121.897628)"
"('49fdf226f964a5204c6f1fe3', 37.780478, -122.481247)"
"('4e3636521850ad8463dc3c3d', 37.353236, -121.885866)"
"('4a921720f964a520cc1c20e3', 37.797139, -122.424183)"
"('602ffebea99540111c804c2c', 37.787892, -122.413099)"
"('55bfc62a498e267807cb865e', 37.868011, -122.266246)"
"('58d1d4f40b7e9334921a33fd', 37.75834, -122.42146)"
"('563ffd5dcd10e2a28de734c9', 37.781577, -122.458024)"
"('5c70e3ca58002c002ca78750', 37.781409, -122.492911)"
"('49c2a504f964a52011561fe3', 37.349001, -121.89466)"
"('4b8186c0f964a52084ac30e3', 37.774918, -122.511006)"
"('573e76dc498e03b8b9bb4e9f', 37.731191, -122.450446)"
"('5834c1c18ae3637f9e056f92', 37.365334, -121.916017)"
"('4acec143f964a520d2d120e3', 37.781525, -122.392937)"
"('4b51489cf964a520bc4927e3', 37.83812, -122.251528)"
"('4a3d51ecf964a52018a21fe3', 37.765172, -122.449597)"
"('565b53bb38fae34679d5a247', 37.811536, -122.242677)"
"('519fcb37498e91a13cb23d6b', 37.776751, -122.418247)"
"('4c05a764191f20a11473e314', 37.794065, -122.402422)"
"('58e016ed126ae87997c009b3', 37.77109, -122.391391)"
"('57196cd7498e15fd218c5d3e', 37.819105, -122.26242)"
"('4aeb3d87f964a52002c021e3', 37.788888, -122.444913)"
"('4c3fa1d0b3ce76b0dfef3d9f', 37.801669, -122.45542)"
"('4b09dcf8f964a520d61e23e3', 37.330871, -121.889749)"
"('54865955498ee851715a66fd', 37.765844, -122.431435)"
"('4ac109bef964a520869520e3', 37.880801, -122.268996)"
"('46c742daf964a520184a1fe3', 37.850095, -122.252576)"
"('5a9fb0cb8496ca37a723c93f', 37.333072, -121.874904)"
"('4d3b439e81258cfac5b1af5f', 37.85055, -122.252602)"
"('4a3d4be3f964a52015a21fe3', 37.726682, -122.435494)"
"('61a7ad2af8c5e00778294359', 37.777123, -122.441993)"
"('42717900f964a52076211fe3', 37.783062, -122.464634)"
"('3fd66200f964a5205af11ee3', 37.796867, -122.402946)"
"('437e6b00f964a520b72a1fe3', 37.805663, -122.422291)"
"('4c139d40a1010f4733dc4a18', 37.761124, -122.426927)"
"('631250f2cab1442e236e3690', 37.78094, -122.391182)"
"('5f6f6e036e051e459860738e', 37.331091, -121.887112)"
"('5b89f7f6a0215b002c7cfd73', 37.736362, -122.390425)"
"('4db8bd730cb6ddfae4278300', 37.332195, -121.912227)"
"('57094904cd1079e8d3b3dbbb', 37.786166, -122.453567)"
"('3fd66200f964a52090ed1ee3', 37.789787, -122.405827)"
"('4b82f077f964a5205aee30e3', 37.729469, -122.392958)"
"('49cc360ef964a52053591fe3', 37.350952, -121.89677)"
"('4a930b8ef964a520a11e20e3', 37.817735, -122.271958)"
"('4bafe36af964a5201f293ce3', 37.870372, -122.286919)"
"('521976ec11d2ae1cd332127b', 37.813378, -122.246443)"
"('521fad7711d2ef5f512f4e73', 37.836079, -122.262178)"
"('4aa9b3b7f964a520f55420e3', 37.741774, -122.387159)"
"('4695204ef964a520dd481fe3', 37.743789, -122.422033)"
"('40ff0380f964a520430b1fe3', 37.880709, -122.268919)"
"('4af49f49f964a5206cf421e3', 37.858809, -122.290413)"
"('43c12ef9f964a520392d1fe3', 37.77542, -122.458231)"
"('50a40e56e4b08a3c653f18c5', 37.782571, -122.441241)"
"('55ccec5e498e015b5c6a0eb2', 37.788118, -122.403721)"
"('58a8fc412321c67cca7ee144', 37.785021, -122.431853)"
"('5e4c79ab2688de0008aca301', 37.781075, -122.456489)"
"('4aca37f5f964a520eac020e3', 37.779152, -122.446628)"
"('515eeb86e4b009aa31d5af65', 37.800138, -122.45196)"
"('49fe8348f964a520a76f1fe3', 37.743418, -122.426884)"
"('562994a7498e06f68c0bd2c2', 37.868651, -122.292419)"
"('3fd66200f964a5204eed1ee3', 37.772125, -122.422776)"
"('61bc16c674259b278ca2a77b', 37.782541, -122.466322)"
"('4a635294f964a520bfc41fe3', 37.797408, -122.427497)"
"('506b9478e4b0fa7d3a466c6c', 37.772789, -122.404251)"
"('49cebb1bf964a520785a1fe3', 37.803372, -122.270483)"
"('4ac91f2ef964a520babe20e3', 37.781623, -122.455733)"
"('52f934d711d2f1eaaa247732', 37.770612, -122.410932)"
"('40bbc700f964a520b0001fe3', 37.773127, -122.412227)"
"('4bd666835631c9b640eca530', 37.324535, -121.899932)"
"('4bfeeca1369476b088128d1f', 37.871732, -122.273211)"
"('4bdddce8ffdec92861bbe6a1', 37.794086, -122.254018)"
"('5b958dd965211f002cdd93ab', 37.868505, -122.258807)"
"('569706a6498ef01aa423a6b2', 37.795851, -122.393995)"
"('50bec17be4b089ddbd7a523b', 37.875253, -122.259842)"
"('52afcc5e498e0ad883a9f1bb', 37.867593, -122.26615)"
"('4c6bfd746af58cfa3b778517', 37.791256, -122.389997)"
"('4b6f51e6f964a5201beb2ce3', 37.827216, -122.271429)"
"('53c9a089498eaf3f8a25da03', 37.773328, -122.212139)"
"('4a3d4bd3f964a52014a21fe3', 37.79853, -122.26315)"
"('4ef930e9775b54cdb5fd28bd', 37.763652, -122.478739)"
"('49ed2ea4f964a520d0671fe3', 37.787657, -122.387491)"
"('4a95e29af964a5203a2520e3', 37.794776, -122.254847)"
"('4c8a72e23dc2a1cda907ad32', 37.779424, -122.417903)"
"('57746b60498ea064178a9fe8', 37.765084, -122.422145)"
"('52d055ce498e60ac37be881e', 37.794932, -122.254066)"
"('3fd66200f964a520a8ed1ee3', 37.763835, -122.414976)"
"('564e0e98498ee2cb338012bc', 37.763906, -122.412758)"
"('5ddd8cbe49a8da0007143e5e', 37.851423, -122.252724)"
"('4aab313cf964a520385920e3', 37.308372, -121.900566)"
"('570fbb58498ef98443cf26fb', 37.770846, -122.391592)"
"('4460d33cf964a52009331fe3', 37.7698, -122.433532)"
"('4a0f2588f964a5202f761fe3', 37.866299, -122.267296)"
"('4d9390454f78f04d277fe5b9', 37.810238, -122.291259)"
"('50be8ac5f31c223ae77cdeb7', 37.796503, -122.403857)"
"('49f00938f964a52029691fe3', 37.809834, -122.26864)"
"('49e50d2df964a52087631fe3', 37.836911, -122.26718)"
"('59ac497bfdb9a734ddbbb172', 37.339109, -121.883748)"
"('4a3e9f70f964a52027a31fe3', 37.78725, -122.453058)"
"('4b552f33f964a52005de27e3', 37.804082, -122.262774)"
"('4b1ee998f964a5207b2124e3', 37.775284, -122.40999)"
"('52509016498efba365a2f4de', 37.777226, -122.422289)"
"('4b5b53cef964a520e3f428e3', 37.763614, -122.479668)"
"('454f45eef964a520d43c1fe3', 37.743028, -122.42686)"
"('4b1c8c7ef964a520600824e3', 37.762671, -122.500387)"
"('4d84f4905e70224b791f1809', 37.834367, -122.273206)"
"('4c99074d05a1b1f781999253', 37.332752, -121.901161)"
"('4b01caccf964a520754522e3', 37.78955, -122.402945)"
"('5cc327db8c812a002c2983d7', 37.880373, -122.269905)"
"('55762589498e5d30657a5912', 37.880487, -122.268834)"
"('4a1a4e57f964a520937a1fe3', 37.827358, -122.257369)"
"('4bf17ba524f19c748d66f983', 37.801756, -122.40137)"
"('5bce8a45f1fdaf0039de5099', 37.353293, -121.892456)"
"('4b54e530f964a520edd127e3', 37.80693, -122.264445)"
"('49fe6217f964a5209d6f1fe3', 37.851585, -122.252303)"
"('4a7501d4f964a52042e01fe3', 37.754347, -122.477826)"
"('62d357c339fe1a785564a977', 37.802502, -122.456473)"
"('50e8aae7e4b074c1b95e4330', 37.753679, -122.484806)"
"('4b1ab2dbf964a520acef23e3', 37.832736, -122.257104)"
"('514e09d7e4b05bcb24168d4e', 37.336413, -121.894915)"
"('4a972c5ff964a520ce2820e3', 37.826773, -122.264728)"
"('4ace3dd5f964a52056cf20e3', 37.788534, -122.408118)"
"('4b033317f964a520704d22e3', 37.798365, -122.44698)"
"('4bef655ec80dc928daf027e3', 37.835412, -122.281018)"
"('538fcfd111d23f0c4f56c6bf', 37.795634, -122.393409)"
"('5c2953059be522002c154ac6', 37.763867, -122.475528)"
"('4e31c4302fb6ede816e37522', 37.858007, -122.267249)"
"('4ba590c6f964a520c61239e3', 37.775627, -122.224685)"
"('4ee965055c5c0575fa5a3fe7', 37.790044, -122.401182)"
"('4f3210ba19833175d60d105e', 37.722321, -122.393254)"
"('4a789bbbf964a52004e61fe3', 37.764038, -122.432403)"
"('40bbc700f964a520b1001fe3', 37.78795, -122.407486)"
"('4af09c87f964a520a1dd21e3', 37.780686, -122.405648)"
"('4ed0b354d3e3521ce600f5b0', 37.3434, -121.883405)"
"('4b4b8840f964a5205f9f26e3', 37.846599, -122.291643)"
"('4feddd79d86cd6f22dc171a9', 37.776491, -122.43787)"
"('4e52afd862e1f6d84aabcb26', 37.347348, -121.891135)"
"('556cce76498e5e64f11e6971', 37.760166, -122.411248)"
"('52df0e4011d219aa8d0d0e11', 37.809253, -122.268311)"
"('4c8b16ec52a98cfad73533e9', 37.802118, -122.269335)"
"('4a37f0d0f964a520959e1fe3', 37.716149, -122.439884)"
"('4c95253c58d4b60cde9d2f29', 37.7738, -122.41198)"
"('4c6962892c29d13a46070b41', 37.352566, -121.892059)"
"('4eff8c0f02d580f8efaac72d', 37.740603, -122.376771)"
"('49dd6fddf964a5200f601fe3', 37.332413, -121.884678)"
"('4ad8deacf964a520811521e3', 37.776412, -122.425251)"
"('50774acae4b0f934e7c2aadd', 37.34708, -121.868064)"
"('60e4ca1f3010e2004f4cabd0', 37.782864, -122.407927)"
"('4f711e81e4b0fb1e70a3d700', 37.764043, -122.422083)"
"('5031311ce4b06d3d08eaf288', 37.801291, -122.411309)"
"('4bf029eb51f2c9b6bf45f192', 37.812159, -122.286132)"
"('4ce74d7d0f196dcb1cb13dae', 37.79446, -122.402804)"
"('4b57e047f964a520c14428e3', 37.336933, -121.876471)"
"('46aa8a59f964a5205f491fe3', 37.85055, -122.252602)"
"('4f9f4ff9e4b08ae3f6aa4473', 37.343373, -121.888416)"
"('4a791992f964a520efe61fe3', 37.788567, -122.40769)"
